text,model_summary,explanations,maybe,remove
"Up to eight people are believed to have carried out the ram-raid at Martins newsagent in Prentice Place, Harlow, at about 01:45 BST. The ATM was removed from an outside wall, causing ""substantial damage"", and was then loaded on to a van. Essex Police are investigating whether the raid is linked to another at a Roydon newsagent earlier this month. The cash machine contained a ""five-figure sum"", police said. It is thought the thieves left in the van and a red car, believed to be an Audi. The digger, which was damaged in the raid, was left at the scene. ""We are especially keen to hear from anyone who saw the JCB, which is not the usual sort of vehicle to be seen on public roads late at night,"" Det Insp Jim Adams said. ""There was a previous incident involving the theft of a cash machine at a newsagent in Roydon on 16 September in which the machine and its contents were later recovered, and we are looking into whether these two incidents may be linked.""",Thieves have used a JCB digger to rip a cash machine from the wall of a newsagent.,[],[],0
"The Rt Revd Philip North turned down the post following objections to his stance against ordaining women priests. He said he had withdrawn for ""personal reasons"" but added the ""attacks"" against him were ""extremely hard"". The archbishops said the incident had raised concerns within the Church. When he stepped down, Mr North said: ""It is clear that the level of feeling is such that my arrival would be counter-productive in terms of the mission of the Church in South Yorkshire and that my leadership would not be acceptable to many."" In a joint letter, the Archbishop of Canterbury Justin Welby and the Archbishop of York Dr John Sentamu, said the events surrounding the appointment raised questions about the Church's 2014 commitment to the consecration of women bishops. They said: ""The recent events surrounding the nomination of Bishop Philip North as Bishop of Sheffield, including his withdrawal from the process, have understandably raised great concern amongst many in the Church of England. ""The status of the House of Bishops' Declaration, of June 2014 has been questioned by some and its meaning has also been challenged. ""We have therefore written to Sir Philip Mawer, the Independent Reviewer under the Declaration on the Ministry of Bishops and Priests, (Resolution of Disputes Procedure Regulations) 2014, to address the concerns that have arisen in the Church following these recent events."" It asks Sir Philip to examine five areas, including what efforts have been made to educate clergy and the public about the declaration and whether the nomination of Mr North was consistent with its terms. The archbishops also used the letter to call on all those in the Church to ""pray for those with whom they disagree, demonstrate mutual love and overcome those those things which in ourselves we find so divisive"".",The Archbishops of Canterbury and York have written to the Church of England's independent reviewer over the appointment of a new Bishop of Sheffield.,"['he summary states the letter was about the appointment of a new Bishop of Sheffield, but the text says the letter was about concerns raised following the withdrawal of Philip North from the nomination process, not the appointment of a new bishop.']",[],0
"Conservative MPs cheered as English and Welsh members prepared to give their consent to parts of the Housing and Planning Bill that only apply to their constituencies. Housing Minister Brandon Lewis said he was ""very proud"" to be implementing the reforms. But the SNP said the changes were ""driving Scotland out of the door"". They were introduced in response to calls for a stronger voice for English MPs following increased devolution to Scotland. Where parts of a bill are deemed to only affect England, or England and Wales, a new stage is added to the usual law-making process at which only MPs for English - or English and Welsh - constituencies can vote. Following the end of the Housing Bill's report stage, Speaker John Bercow suspended the sitting of the Commons for five minutes before finalising which provisions applied to which nations. After MPs debated the new rules - MPs representing Scottish constituencies were entitled to speak but not to vote - the ""consent motion"" for England and Wales was agreed without a division. The Housing Bill, which includes an extension of the right-to-buy for housing association tenants in England, was later approved by all MPs at third reading stage.",New rules allowing MPs from England and Wales to vote on some legislation have been introduced in the House of Commons.,[],[],0
"There had been speculation the festival could be held elsewhere following remarks made earlier this year by founder Michael Eavis. Eavis previously said he ""didn't really want to have a year without a festival"", and claimed the event could be held somewhere else in 2017 or 2018. Tickets for next year's event go on sale in October, it has been confirmed. In a statement on the Glastonbury Festival website, the organisers said: ""We will be taking our next fallow year in 2018, in order to give the farm, the village and the festival team the traditional year off. ""There are no plans to hold an event at another location in 2018."" The music festival is held on the Eavis family's Worthy Farm in Somerset, south-west England, and traditionally takes a break every six years so as not to cause damage to the working fields. The last fallow year was 2012. In June, Eavis had told the BBC he was ""talking to Longleat"" as it was his ""favourite site"" for a new festival. He had added that hosting it at Worthy Farm meant dealing with 22 different landowners, which ""wasn't easy"". Next year's festival will take place from 21 to 25 June, with the first batch of tickets, for those buying coach packages, released on 6 October. General tickets will be released three days later, at 09:00 BST on 9 October. Last year's initial release of 120,000 tickets sold out in just over half an hour. The highlight of the music calendar, this summer Glastonbury featured performances from headliners Adele, Coldplay and Muse, who rocked the Pyramid stage, festooned with a giant lightning bolt in honour of David Bowie. Follow us on Twitter @BBCNewsEnts, on Instagram, or if you have a story suggestion email entertainment.news@bbc.co.uk.","Glastonbury Festival will not be held elsewhere in 2018, its organisers have confirmed.",[],"['The summary states that the festival will not be held elsewhere in 2018, but the source text only states there are no plans to hold an event at another location in 2018, which does not definitively confirm it will not happen.']",0
"Researchers from Boston Children's Hospital in Massachusetts found a doubling in the odds of obesity by the time the child was three years old. The team said birth by C-section might affect bacteria in the gut, which in turn affects the way food is digested. The study looked at 1,255 pairs of mothers and children from 1999 to 2002. The mothers joined the study - published in the Archives of Disease in Childhood - before 22 weeks of pregnancy. Their babies were measured and weighed at birth and this was repeated at the age of three. About one in four of the deliveries were C-section births and the remainder were vaginal deliveries. The team found a link between body mass, skin thickness and how a child was born. They also found that mothers who delivered by C-section tended to weigh more than those delivering traditionally - something which is known to influence obesity. But the researchers said another possible explanation was the difference in the composition of gut bacteria acquired at birth between the two delivery methods. They suggested expectant mothers who choose a C-section should be made aware of the obesity risk to their babies. In the UK just over 23% of births are Caesarean. Patrick O'Brien, a spokesman for the Royal College of Obstetricians and Gynaecologists, said: ""This is an interesting study, but small. It needs to be replicated in a bigger sample.""","Babies born by Caesarean section are more likely to be obese, a study suggests.",[],[],0
"Kevin Thomas said he would be scattering the ashes of the 20-year-old, from Chorley, in Lancashire, at the Isle of Man TT races in June. ""That is what he wanted me to do - he lived for racing,"" said Thomas. ""He had taken to the roads, the crowds had taken to him. He was a petrol head and just wanted to go faster."" Mitchell-Thomas had been racing at the North West 200 for the first time, having signed for the Cookstown BE Racing team. He crashed during the Supertwins race at Saturday's road races. ""I want to thank the paramedics for trying to save him at the roadside and the organisers for the way they helped me when things went wrong,"" Thomas added. Media playback is not supported on this device . ""It was a great event, but saddened by his loss. ""I have lost my best friend - I have lost my son, but he died doing what he wanted to do. ""He did not have a bad bone in his body and nobody had a bad word to say about him. ""He had been doing great things. We did not come here as a big business with a big bank account. ""We came here through hard grit, determination and mostly a desire to win races. I have never seen desire like he had."" Mitchell-Thomas and his father had been living in a small caravan at the back of the North West 200 paddock area. Thomas said his son had been loving the event and could not wait for the racing to start. Mitchell-Thomas finished fourth in Saturday's opening Supersport race. Thomas said he did not agree with people who wanted road racing banned because of the dangers. ""There are risks in everything you do,"" he said. ""Mal got knocked off his bike by a car when he was six - he could have been killed then. ""Yes, it is a dangerous sport, but so are other forms of motorsport. So is horse racing. ""I will continue to be involved in the sport because that is what Mal would have wanted me to do."" Cookstown BE Racing owner John Burrows said the team was ""devastated"" by the loss of its rider. ""Everyone is in a state of shock. Enthusiasm just bubbled out of him and he was a joy to be around,"" he added. Jim Gracey, group sports editor of the Belfast Telegraph, described Mitchell-Thomas as ""one of the brightest shining young stars who has appeared in motorcycle racing for many, many years"". Gracey added: ""He was an absolutely lovely lad. ""Many people here were saying he was going to be the next Guy Martin. He wouldn't have any of it. He said to me: 'I'm the first Malachi Mitchell-Thomas.' ""He told me racing was his be all and end all."" First Minister Arlene Foster and Deputy First Minister Martin McGuinness have expressed their condolences to Thomas's family. Foster said: ""It was with great sadness I learned of the death of Malachi Mitchell-Thomas following a tragic accident at Saturday's North West 200. My thoughts and prayers are with his family and friends and with the wider road racing family at this very sad time."" McGuinness said: ""My thoughts and prayers are with the family and friends of Malachi Mitchell-Thomas who tragically lost his life at the North West 200. By all accounts Malachi had established himself as a real up and coming talent and his untimely death is a huge loss to his family, friends and racing team.""","The father of Mal Mitchell-Thomas, who died in a crash at the North West 200, has said his son ""lived for racing"".",[],[],0
"A pregnant traveller, 18, said she was put in a ward on her own and not allowed visitors, as ""she was a Gypsy"". It was one account uncovered in a study into Gypsy and travellers' experiences of the Welsh NHS. Health Secretary Vaughan Gething said there were ""real challenges"" and more needed to be done. Chairwoman of the assembly's Gypsy and Traveller Committee Labour AM Julie Morgan said the discrimination was an ""absolute disgrace"". According to the last official count over 900 Gypsy and traveller families live in caravans across Wales, with 35% living on sites in Cardiff and Pembrokeshire alone. In what is thought to be the first survey of its kind in Europe, about 100 Gypsies and travellers were interviewed by community champions as part of the study, between April 2016 and March 2017. Travellers spoke of difficulties accessing GP services, claiming they faced discrimination from receptionists and barriers filling in registration forms as many are illiterate. A distrust of dentists also led to children saying they had needed to have between 10 and 20 rotten teeth removed. Report author Dr Adrian Marsh said while some GPs gave travellers prescriptions for during the summer period, when they travel to festivals and cultural events, others did not. He said large numbers of visitors descending on hospital wards during visiting hours often created tensions and lead to conflict. Some evidence of good practice especially in north Wales were also highlighted in the report. Speaking at the report's launch at the Pierhead in Cardiff Mrs Morgan said the experiences of the community were often ""very negative"" and people were nervous of seeking help. She said she hoped the report could be a blueprint for improving services for a community which was ""one of the most stigmatised"" in Wales. ""It's very shocking to hear some of the ways people have been treated in the health service,"" she said. ""There have been very good examples, very good relationships with district nurses, with GPs, but also a lot of stories of discrimination; difficulties getting access to the health service, ways people had been treated, stigma, and this really illustrates it, and it is really something we have got to tackle."" Mr Gething said the Welsh Government was working in partnership with health boards to improve access to NHS services for communities. ""I know we are not a perfect country but I do think we are doing the right thing to make sure there is equality,"" he said.","Gypsies and travellers in Wales face discrimination in the health service, a report has found.",[],[],0
"About 20 people are currently living in the former car showroom on Iffley Road after moving in on New Year's Eve. Leaseholder Midcounties Co-operative has said the squatters can stay until April, despite a judge granting it permission to evict them earlier. But owner Oxford University's Wadham College said it requires the building back by 27 February. This is so preparations for demolition can begin, the college said, as it intends to use the site for student housing. Neo, a spokesman for the Iffley Open House campaign group, said it was ""unacceptable"" for the college to try to get the squatters out by February. He added: ""The weather will still be cold, I don't want people out on the streets."" The campaigners have asked that the building, which has been empty for two years, be officially designated as homeless housing. Kevin Brown, group general manager at the Midcounties Co-operative, said in April the company has a legal obligation to hand the site back to Wadham College. He added: ""To ensure we're able to meet that requirement, we have been granted a repossession order but our preference is not to have to use it."" A Wadham College spokesperson said: ""Whilst we have deep sympathy with the plight of homeless people, any solution must not delay the redevelopment of the building as homes for students. ""We will continue our discussions with all parties in the hope of resolving this amicably and are seeking help from local homeless support groups and charities to help find longer-term accommodation for these homeless people.""","Campaigners fighting to get squatters out of a building in Oxford have said it is ""unacceptable"" the owners want them out by February.","['The summary states that campaigners are fighting to get squatters out of the building, but the text indicates the campaigners are supporting the squatters and opposing their eviction.']",[],0
"Wages were due to be paid on 28 October but owner Diego Lemos said last week that ""unexpected cash flow problems"" had prevented that happening. ""All wages have now been paid and once again I apologise to every member of staff for the delay in payment,"" Lemos told the club website. Shrimps' Tom Barkhuizen, meanwhile, has mutually agreed to cancel his deal. The 23-year-old forward joined in 2015 from Blackpool and Morecambe have stated they retain the right to compensation for the player. Shrimps boss Jim Bentley had told BBC Radio Lancashire one option they had considered was selling a player to raise funds, while the Professional Footballers' Association had been deal with the wages situation. Brazilian businessman Lemos bought the Shrimps on 1 September, taking over from Peter McGuigan.",Morecambe's new owner has apologised to staff for the delay in paying their wages.,[],[],0
"A picture of a Chinese university student in the city of Wuhan apparently studying hard at his desk surrounded by murky flood water has surfaced on Chinese micro-blogging site Weibo. The city of Wuhan has been placed on red alert for heavy rainfall, after torrential downpours left parts of the city submerged and some state media estimates suggest flooding has killed more than 180 across China. This young man is reported to be a student at Wuhan University and was said to be studying for exams when water started coming into his room. He then simply moved to squat on top of his chair as it continued to rise. Reports say he later left the room in search of higher ground when water levels reached the height of his desk, returning only when the water had receded. Local media pounced on the image lauding the young man's apparent dedication to his studies, a paragon of studious virtue. ""His roommate commented that the exam he is taking is very difficult,"" reported the Chutian Metropolis Daily. ""But he has had a history of good results."" Many reported that he was looking to head overseas after graduation, and so had much invested in these exams. But netizens on Weibo were not all so kind. Some took jabs at the picture and suggested it might have been staged. ""Alright, you can turn around now that the picture's taken,"" said one netizen. ""Who took the photo? He's just as skilled,"" asks another. ""Is he actually watching Harry Potter?"" another Weibo user posted. Another user simply pointed out that the student could surely have just ""brought the books and gone upstairs"". Perhaps the final word should be saved for this poster: ""Oh man, I should really go study too."" Reporting by Yvette Tan.",A picture of a Chinese university student in the city of Wuhan apparently studying hard at his desk surrounded by murky flood water has surfaced on Chinese micro-blogging site Weibo.,[],[],0
"Mr Jammeh has denied similar allegations in the past. He will be seeking re-election for a fifth term and for the first time he will be facing a single major opposition candidate. HRW urges external pressure on The Gambia to prevent further violence. In a report published on Wednesday, the group says two Gambian activists have died in custody, with dozens of critics of President Jammeh in jail. They are being denied medical or legal help, the report says. The Gambia, a popular tourist destination because of its beaches, has never experienced a democratic transition of power since independence. Mr Jammeh took over in a 1994 coup. His critics accuse him of running a repressive state, an allegation he denies. Most of the major Gambian opposition parties last week picked a single candidate - businessman Adama Barrow of the United Democratic Party (UDP). Mr Barrow's nomination is the result of the biggest opposition alliance in Gambia since independence, the AFP news agency reported. HRW says the prospect of political change in December has prompted Mr Jammeh's government to step up oppression against critics. It claims a torture squad, linked to the presidential guard, is terrorising opponents ahead of the election. The group wants freedom benchmarks to be imposed now - by the United States, the European Union and The Gambia's West African neighbours - to prevent more bloodshed. Last week, The Gambia said it would pull of the International Criminal Court (ICC) after accusing the tribunal of persecuting and humiliating Africans. The small West African nation joined South Africa and Burundi in saying it will withdraw from the court.",The Gambia's President Yahya Jammeh has denied allegations by Human Rights Watch (HRW) that he is terrorising his opponents ahead of elections in December.,[],"[""The summary states that President Jammeh has denied allegations by HRW, but the text does not mention him denying HRW's specific allegations about terrorising opponents ahead of the elections.  ""]",0
"The Ghana international, 22, made 51 appearances for Bundesliga side Augsburg before moving to Stamford Bridge on a five-year deal last August. Raman made his Chelsea debut in the Champions League and went on to make 23 appearances for the Blues. His return to Germany reunites him with former Augsburg manager Markus Weinzierl, who took over as Schalke manager in June. Subscribe to the BBC Sport newsletter to get our pick of news, features and video sent to your inbox.",Chelsea defender Yakou Raman has joined German side Schalke on a season-long loan.,"['The summary states that Yakou Raman joined Schalke on a season-long loan, but the source text does not mention the terms of the transfer.  ', 'The summary refers to Yakou Raman as a defender, but the source text does not specify his position. ']",[],0
"James Brokenshire said he ""would come forward with further information in my own way in respect of the next step around the talks process"". Mr Brokenshire was speaking ahead of meeting Irish Foreign Affairs Minister Simon Coveney in Dublin. He said discussions with the parties later this week would help inform his decision. The secretary of state added he was going forward with ""positive intent"" but that ""differences firmly do remain"". ""My priority is to see the restoration of the devolved institutions in Northern Ireland, working on a sustainable basis to deliver good government for everyone,"" Mr Brokenshire said. Mr Brokenshire said: ""Over the summer I have kept in touch with the political parties and I will be bringing them together over the next week as we enter a new phase of talks. ""Urgent progress is required. The lack of an executive making key decisions on matters including health and education means that public services in Northern Ireland are suffering. ""We need to find a way forward that will allow an executive to be formed."" Mr Coveney said he planned to visit Belfast next week to meet politicians. ""Northern Ireland needs a voice through a government of its own,"" he said. ""We need to see a resumption to those discussions and hopefully a conclusion as soon as possible. ""We don't want talks that are ongoing for a long period of time."" Sinn FÃ©in's northern leader has written to the UK and Irish governments proposing a formal resumption of power-sharing talks. Michelle O'Neill suggested parties should be given a tight deadline from next Monday to restore the government. The Democratic Unionist Party's (DUP) Simon Hamilton described her proposal as a ""stunt"", saying his party had been ready to form an executive for months. Northern Ireland has been without a functioning devolved government since January. The coalition led by the two biggest parties, the DUP and Sinn FÃ©in, collapsed over a green energy scandal. Formal talks were suspended without agreement at the start of July.","Northern Ireland's secretary of state has said he will make a decision on whether to resume power-sharing talks ""in the coming days"".","['The summary states that the secretary of state will decide ""whether to resume power-sharing talks,"" but the source text does said he said they will meet next week as they enter a new phase in the talk, which means they will resume the talks.']","['The summary states that the secretary of state will make a decision ""in the coming days,"" , but it is not a direct quote from the text']",0
"Dr Balshaw will become the first female director in the Tate's 120-year history and will replace Sir Nicholas Serota, who has been at the helm since 1988. She will take charge of the Tate Modern and Tate Britain in London as well as offshoots in Liverpool and St Ives. Under her stewardship, the Whitworth had an award-winning expansion in 2015. She also runs Manchester Art Gallery. Dr Balshaw said she will focus on developing the organisation's reputation as ""artistically adventurous"". She added: ""I am tremendously excited to be leading Tate in the next chapter of its life. I look forward to developing Tate's reputation as the most artistically adventurous and culturally inclusive gallery in the world."" Balshaw, whose appointment was approved by Prime Minister Theresa May, is the gallery's ninth director and will take up her new post on 1 June. Lord Browne, chairman of the trustees of Tate, said: ""The Trustees and I know that Maria has the vision, drive and stature to lead Tate into its next phase of development. We enthusiastically look forward to working with her as she does so."" An ambitious, charismatic and indefatigable operator who is admired by artists and administrators alike, Dr Balshaw has been one of the key movers in Manchester's cultural renaissance over the past decade. She took over the Whitworth in 2006 then took on the main civic gallery, Manchester Art Gallery, in 2011. They have been good training for Tate - you could say the contemporary Whitworth is the Tate Modern of Manchester, while the more traditional Manchester Art Gallery is the equivalent of Tate Britain. She has been Manchester City Council's cultural leader, is on the Arts Council England board and was made a CBE in 2015. She proved her vision and leadership with the Â£15m redevelopment of the Whitworth, which was named museum of the year by The Art Fund in 2015. She also helped persuade then Chancellor George Osborne to include a Â£110m arts venue, The Factory, in his Northern Powerhouse plans. But she is equally at home with the world's leading artists - she has forged strong relationships with the likes of Gerhard Richter, Marina Abramovic and Cornelia Parker. Her Whitworth exhibitions have shown a passion for work from all corners of the globe, from the excellent current Warhol show to the art of her beloved West Africa, and work that brings her rooms to life - stimulating, not static. Which sums her up pretty well. She has big shoes to fill. During his 29 years in charge, Sir Nicholas has built up the Tate to be one of the world's most successful art brands. Tate Modern alone gets 4.5 million visitors per year and has just opened a Â£260m new extension. Tate St Ives is currently closed for renovation and will reopen in March. When he announced his departure, Sir Nicholas set a challenge to his successor, saying Tate still has ""the potential to reach broad audiences across the UK and abroad, through its own programmes, partnerships and online"". Sir Nicholas will now become chairman of Arts Council England. Maria Balshaw's appointment as director of the Tate sees her join a growing number of women in top jobs in the UK arts establishment. They include Frances Morris, who became Tate Modern's director last year, Jude Kelly, artistic director of London's Southbank Centre and Tamara Rojo, artistic director as well as principal lead dancer at English National Ballet. Vicky Featherstone and Josie Rourke head up London's Royal Court and Donmar Warehouse theatres, while Erica Whyman is deputy artistic director of the RSC and Cressida Pollock has been the ENO's chief executive officer since 2015. In the world of film, a pair of Amandas - Berry and Nevill - hold the chief executive positions at Bafta and the BFI respectively. As co-organiser of the annual Glastonbury Festival, Emily Eavis arguably occupies one of the most influential posts in the UK music scene. Not half as influential, though, as Karen Bradley MP's current role - that of Secretary of State for Culture, Media and Sport. Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk.","The director of Manchester's Whitworth art gallery, Maria Balshaw, has been appointed as the new director of the Tate gallery.",[],[],0
"Alibaba was taken off the list four years ago, but US authorities say the firm's online platform Taobao is used to sell ""high levels"" of fake goods. The company has rejected the allegations, insisting it polices its market place better than in the past. The firm also suggested the ""current political climate"" in the US might be why they are back on the list. US President-elect Donald Trump had, during his campaign, repeatedly accused Chinese firms of stealing intellectual property. Alibaba Group President Michael Evans said he was ""disappointed"" by the decision and questioned whether it was ""based on actual facts or was influenced by the current political climate."" The Chinese online retailer and its market place Taobao have long been accused of being a platform for counterfeit goods. Taobao said earlier this year it had tightened controls on its sale of luxury goods, requiring sellers to show proof of authenticity. In May though, Alibaba was suspended from the International Anti Counterfeiting Coalition (IACC) watchdog over piracy concerns. Some members, including Gucci America and Michael Kors, had threatened they would leave the IACC in protest at Alibaba's membership. Alibaba - by far China's biggest online retailer - floated on the New York Stock Exchange in September 2014 and broke records by raising $25bn.",Chinese e-commerce giant Alibaba has been added to a US list of companies accused of selling counterfeit goods.,[],[],0
"The Society of Motor Manufacturers and Traders said production dipped 1% last month against October last year, to 151,795 units. However, exports rose for the 15th month in a row, with 122,765 cars built for overseas markets, a 1.7% rise. This offset a 10.9% fall in production for the home market. Exports accounted for 80.9% of UK production in October. The SMMT said the UK motor industry remained strong, with production up by 9.2% so far this year, and more than 1.4 million vehicles produced. SMMT chief executive Mike Hawes said: ""October's figures underline the export-led nature of the industry, with eight out of 10 cars built for overseas customers. ""Despite model changes which have ended the consistent growth pattern of the past year or so, we are still on track for a record number of exports."" Concern about the UK car industry's position in a post-Brexit world has prompted executives to urge the government to help shield the sector from any deterioration in trade relations. Government promises of ""support and assurances"" to Nissan helped persuade the Japanese carmaker to build both the new Qashqai and the X-Trail SUV at its Sunderland plant. Mr Hawes said in a statement on Thursday: ""Given this dependence on global trade, it is crucial that British-built cars remain attractive to international buyers and exports are not subject to additional tariffs, costs and other barriers to successful trade. ""It is also essential government ensures there is economic stability and a competitive business environment to ensure we continue to attract the global investment that is behind this performance.""","UK car production fell in October but exports rose, according to industry figures.",[],[],0
"The review panel says WHO was too slow to act to get on top of the deadly virus which has now killed more than 11,000 people in West Africa. And it calls for an urgent overhaul of the organisation. WHO says it has plans for reform. It has already admitted that it waited too long to declare Ebola a public health emergency of international concern. WHO Director General, Margaret Chan, admitted in May it had been ""overwhelmed"" by the Ebola outbreak, saying it ""shook this organization to its core"". The disease began spreading in December 2013, but it took until August 2014 for WHO to sound the alarm. By that point, more than 1,000 people had died of the virus. The death toll now stands at more than 11,000. According to the report, WHO lacked a culture of rapid decision-making. In the early stages of the Ebola crisis, messages were sent about the seriousness of the situation but these ""either did not reach senior leaders or senior leaders did not recognise their significance"". ""There seems to have been a hope that the crisis could be managed by good diplomacy rather than by scaling up emergency action,"" the report says. WHO was also criticised for failing to keep governments and the public up to speed about the extent and severity of the outbreak. But the review praised WHO for playing a critical role in pushing forward work to find new treatments and cures for Ebola. And it said WHO should be given the job of leading future health emergency responses - be that for Ebola or an outbreak of pandemic flu, for example. The report suggests an immediate contribution from all member countries towards a $100 million special outbreak response fund, and says WHO should establish a Centre for Emergency Preparedness and Response. The panel's head, Dame Barbara Stocking, former chief executive of the charity Oxfam, said the WHO must now be made fit for the task. ""To me, coming from somewhere like Oxfam which is an emergency culture, you are very much, if you like, on the front foot. You are always trying to prevent a situation coming through or grab it when it starts and really get it under control very fast and those are some of the internal changes that have to be made at WHO."" The WHO said it was ""already moving forward"" on some of the panel's recommendations including the development of the global health emergency workforce and the contingency fund. It will be up to member states to make these voluntary financial contributions. Dr Joanne Liu, President of MSF International, questioned how the recommendations would translate to real action on the ground. ""We have seen so many reports calling for change, with everyone focused on how to improve future response and meanwhile, with 20-25 new Ebola cases per week in the region, we still don`t have the current epidemic under control. On Ebola, we went from global indifference, to global fear, to global response and now to global fatigue. We must finish the job,"" she said. Dr Jeremy Farrar, Director of the Wellcome Trust, said the support of the global community was crucial if we are to avert another catastrophe on the scale of Ebola.""",The World Health Organization (WHO) has been criticised in a report for its handling of the Ebola outbreak.,[],[],0
"Manager John Hughes had recently been quoted as saying the 46-year-old was likely to pursue another opportunity. Latapy confirmed his departure in a statement on the Caley Thistle website without revealing his destination. ""I have never hidden my ambition to one day be my own man in management terms and believe now is the time,"" he said. ""My journey here has been fantastic and I have enjoyed every minute of my time in Inverness, culminating in us finishing third in the SPFL and winning the William Hill Scottish Cup, a massive achievement for any club let all alone ICTFC."" Latapy, who thanked Hughes for giving him the opportunity to be his assistant 18 months ago after a spell in a similar role with Boavista in Portugal. The former Trinidad and Tobago midfielder had been Hughes assistant at Falkirk before a spell as his country's national head coach. Caley Thistle chairman Kenny Cameron said: ""Whilst we are particularly sorry to see Russell depart for pastures new, we fully appreciate his desire to further develop his undoubted talents in a new environment. ""Russell will always be remembered here at ICTFC, as a member of a great winning team."" Cameron hinted that Caley Thistle were prepared for such an eventuality. ""I recognise that any form of organisational change brings with it its own range of challenges,"" he added. ""I am, however, confident in our abilities to mitigate these challenges and look forward to working with the board and the club management as we seek to secure future successes for ICTFC.""",Inverness Caledonian Thistle assistant manager Russell Latapy has left the club.,[],[],0
"Dozens of drivers were forced to avoid the man as he travelled anti-clockwise in the right hand lane between Cheadle and Trafford Park on Monday evening. His red Ford Fiesta collided with two vehicles before crashing. The man, who is in his 80s, suffered minor injuries. Driver Gemma Ecclestone said: ""It was pretty scary."" The road was shut between Trafford Park and Carrington for more than an hour as police investigated the collisions. Greater Manchester Police tweeted: ""Male who drove the wrong way on the M60... Luckily all minor injuries!"". Driver Gemma Ecclestone tweeted: ""Just had to narrowly avoid an old man driving up the wrong way of the M60. Hope he's going to be okay."" She told the BBC she was in the fast lane travelling back home from the Lake District when she saw ""this little red car driving towards me"". ""Fortunately I was able to get into the middle lane and out of the way. I was really shocked,"" she said. ""All the cars were trying to swerve and people were all trying to get out of the fast lane and over to the middle lane and so they were nearly hitting each other. ""I don't think the driver knew he was going the wrong way. He seemed fixated on the road. Other cars were flashing him and he was just carrying on."" ""I was really worried the whole way home, for him and also he may have hit someone."" Another motorist, Nathan Fearn, said: ""I was just travelling towards Stockport and had overtaken someone and I moved back into the middle lane. ""About 30 to 40 seconds later I saw an elderly white man with an old fashioned coat, and I think a cap on, driving towards me in the far right lane I had just moved from. ""I thought I was seeing things and going crazy. He was driving a red ford fiesta. I was scared for the driver he had obviously lost his senses. I beeped my horn to warn other drivers and phoned the police. They told me others had phoned in."" The elderly driver was admitted to hospital with minor injuries.",An elderly driver drove the wrong way along the M60 in Greater Manchester before crashing into two cars.,[],[],0
"She told her Christian Democratic Union (CDU) party in Berlin she expected her toughest campaign yet and would ""fight for our values and our way of life"". An election is due to be held next year after four years of coalition with the Social Democrats (SPD). Mrs Merkel's poll ratings have slipped since the height of her popularity but she retains wide support. The chancellor, who has been in office since 2005, is also being challenged by the populist right-wing AfD party. She announced she would stand again after meeting party leaders at CDU headquarters. She told reporters that the decision to run for a fourth term had been ""anything but trivial after 11 years in office"". She added that she expected challenges from both the right and the left of the political spectrum. Is Merkel really on the ropes? Profile: Angela Merkel . In September, Mrs Merkel accepted responsibility for election defeats for the CDU in several states and conceded that her open-door policy towards migrants was a factor. Germany expected up to 300,000 migrants to arrive in the country this year, the head of the country's federal office for migration and refugees said earlier this year. In 2015, Germany received more than a million applications for asylum. She's kept Germany guessing for weeks, but it looks as though Angela Merkel has finally answered the so called K-frage (chancellor question). A poll for one Sunday newspaper (in German) found that 55% of Germans would vote for her. Mrs Merkel's approval ratings have gone up and down in recent months as a result of her refugee policy but they remain the envy of other world leaders. Even so, she will be battling the tide of populism that swept Donald Trump to victory in the States and which is also washing across Europe. The anti-Muslim party Alternative fuer Deutschland (AfD) is likely to win seats in the national parliament next year. It's highly unlikely to take Mrs Merkel down but it is leaching votes from Germany's established political parties. Those parties are - by and large - likely to be relieved by Mrs Merkel's decision. In the past few years the job of German chancellor has become one of the most powerful political positions in the world. The next incumbent must not only lead the country but deal with a fragmenting EU, in a world which may be much changed by the new US administration. It's widely (sometimes grudgingly ) accepted here that there simply isn't another realistic candidate for the job. As one broadcaster put it: ""Angela Merkel - the indispensable"". Read more: Germany jolted by AfD success . A pastor's daughter who grew up in communist East Germany, Mrs Merkel has run the united country since 2005. If she wins next year's general election, due to take place between August and October, she will equal the post-war record set by Helmut Kohl, who was chancellor from 1982 to 1998. Germany - Europe's economic powerhouse - does not have term limits on the country's top job.",German Chancellor Angela Merkel has announced she will seek a fourth term in office.,[],[],0
